Event Index,UTC Timestamp,UTC Date,Local Timestamp,Local Timezone,Local Date,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,checkpoint-yiku,checkpoint-gn26,randomiser-2vg5,Reaction Time,Stimulus,Key Press,Test Part,Correct Response,Trial Type,Trial Index,Time Elapsed,Internal Node ID,Correct,accuracy_pic_trial,accuracy,trial_dur,match,accuracy_color_trial,prop_correct,minutes,,accuracy_percentage,phase,correct_resp,correct_response
49,1647007553635,11/03/2022 14:05:53,1647007553548,1,11/03/2022 15:05:53,73265,15,task-2i7q,,20300996,BLIND,6021527,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 99.0.4844.51,1536x864,1536x864,Part 1 completed,Basic Experiment_Dutch_Acc1,9,Part 1 completed,,Accuracy_level_1,656.4000000953674,/task/320432/9/asset/pear.jpg,,,j,image-keyboard-response,48,131691,0.0-2.2-0.23,,1,1,2790,,,0.9659574468085108,,,,test,,j
50,1647007556450,11/03/2022 14:05:56,1647007556372,1,11/03/2022 15:05:56,73265,15,task-2i7q,,20300996,BLIND,6021527,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 99.0.4844.51,1536x864,1536x864,Part 1 completed,Basic Experiment_Dutch_Acc1,9,Part 1 completed,,Accuracy_level_1,,/task/320432/9/asset/pink.png,,,,image-keyboard-response,49,134516,0.0-2.2-2.23,,,1,2820,,1,0.9729166666666668,1.6986333333333334,,,test,,
51,1647007559316,11/03/2022 14:05:59,1647007559227,1,11/03/2022 15:05:59,73265,15,task-2i7q,,20300996,BLIND,6021527,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 99.0.4844.51,1536x864,1536x864,Part 1 completed,Basic Experiment_Dutch_Acc1,9,Part 1 completed,,Accuracy_level_1,558.7999999523163,/task/320432/9/asset/elephant.jpg,,,f,image-keyboard-response,50,137371,0.0-2.3-0.24,,1,1,2850,,,0.9673469387755101,,,,test,,f
52,1647007562187,11/03/2022 14:06:02,1647007562112,1,11/03/2022 15:06:02,73265,15,task-2i7q,,20300996,BLIND,6021527,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 99.0.4844.51,1536x864,1536x864,Part 1 completed,Basic Experiment_Dutch_Acc1,9,Part 1 completed,,Accuracy_level_1,,/task/320432/9/asset/red.png,,,,image-keyboard-response,51,140256,0.0-2.3-2.24,,,1,2880,,1,0.9740000000000001,1.7943,,,test,,
53,1647007565112,11/03/2022 14:06:05,1647007565030,1,11/03/2022 15:06:05,73265,15,task-2i7q,,20300996,BLIND,6021527,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 99.0.4844.51,1536x864,1536x864,Part 1 completed,Basic Experiment_Dutch_Acc1,9,Part 1 completed,,Accuracy_level_1,631.2999999523163,/task/320432/9/asset/glass.jpg,,,j,image-keyboard-response,52,143174,0.0-2.3-0.25,,1,1,2910,,,0.9686274509803922,,,,test,,j
54,1647007568061,11/03/2022 14:06:08,1647007567974,1,11/03/2022 15:06:07,73265,15,task-2i7q,,20300996,BLIND,6021527,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 99.0.4844.51,1536x864,1536x864,Part 1 completed,Basic Experiment_Dutch_Acc1,9,Part 1 completed,,Accuracy_level_1,704.6999998092651,/task/320432/9/asset/red.png,,, ,image-keyboard-response,53,146117,0.0-2.3-2.25,,,1,2940,1,1,0.9750000000000001,1.892,,,test,, 
55,1647007571107,11/03/2022 14:06:11,1647007570947,1,11/03/2022 15:06:10,73265,15,task-2i7q,,20300996,BLIND,6021527,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 99.0.4844.51,1536x864,1536x864,Part 1 completed,Basic Experiment_Dutch_Acc1,9,Part 1 completed,,Accuracy_level_1,881.5,/task/320432/9/asset/key.jpg,,,j,image-keyboard-response,54,149091,0.0-2.3-0.26,,1,1,2970,,,0.969811320754717,,,,test,,j
56,1647007574031,11/03/2022 14:06:14,1647007573955,1,11/03/2022 15:06:13,73265,15,task-2i7q,,20300996,BLIND,6021527,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 99.0.4844.51,1536x864,1536x864,Part 1 completed,Basic Experiment_Dutch_Acc1,9,Part 1 completed,,Accuracy_level_1,374.2999999523163,/task/320432/9/asset/red.png,,, ,image-keyboard-response,55,152099,0.0-2.3-2.26,,,1,3000,1,1,0.9759259259259259,1.9916833333333333,,,test,, 
57,1647007577072,11/03/2022 14:06:17,1647007576990,1,11/03/2022 15:06:16,73265,15,task-2i7q,,20300996,BLIND,6021527,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 99.0.4844.51,1536x864,1536x864,Part 1 completed,Basic Experiment_Dutch_Acc1,9,Part 1 completed,,Accuracy_level_1,633.7999999523163,/task/320432/9/asset/elephant.jpg,,,f,image-keyboard-response,56,155134,0.0-2.3-0.27,,1,1,3030,,,0.9709090909090908,,,,test,,f
58,1647007580134,11/03/2022 14:06:20,1647007580055,1,11/03/2022 15:06:20,73265,15,task-2i7q,,20300996,BLIND,6021527,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 99.0.4844.51,1536x864,1536x864,Part 1 completed,Basic Experiment_Dutch_Acc1,9,Part 1 completed,,Accuracy_level_1,,/task/320432/9/asset/purple.png,,,,image-keyboard-response,57,158199,0.0-2.3-2.27,,,1,3060,,1,0.9767857142857144,2.09335,,,test,,
59,1647007583237,11/03/2022 14:06:23,1647007583150,1,11/03/2022 15:06:23,73265,15,task-2i7q,,20300996,BLIND,6021527,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 99.0.4844.51,1536x864,1536x864,Part 1 completed,Basic Experiment_Dutch_Acc1,9,Part 1 completed,,Accuracy_level_1,532.1999998092651,/task/320432/9/asset/elephant.jpg,,,f,image-keyboard-response,58,161294,0.0-2.3-0.28,,1,1,3090,,,0.9719298245614036,,,,test,,f
60,1647007586352,11/03/2022 14:06:26,1647007586275,1,11/03/2022 15:06:26,73265,15,task-2i7q,,20300996,BLIND,6021527,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 99.0.4844.51,1536x864,1536x864,Part 1 completed,Basic Experiment_Dutch_Acc1,9,Part 1 completed,,Accuracy_level_1,568.5,/task/320432/9/asset/purple.png,,, ,image-keyboard-response,59,164419,0.0-2.3-2.28,,,1,3120,1,1,0.9775862068965517,2.197016666666667,,,test,, 
61,1647007589510,11/03/2022 14:06:29,1647007589429,1,11/03/2022 15:06:29,73265,15,task-2i7q,,20300996,BLIND,6021527,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 99.0.4844.51,1536x864,1536x864,Part 1 completed,Basic Experiment_Dutch_Acc1,9,Part 1 completed,,Accuracy_level_1,546.6999998092651,/task/320432/9/asset/elephant.jpg,,,f,image-keyboard-response,60,167573,0.0-2.3-0.29,,1,1,3150,,,0.9728813559322034,,,,test,,f
62,1647007592698,11/03/2022 14:06:32,1647007592614,1,11/03/2022 15:06:32,73265,15,task-2i7q,,20300996,BLIND,6021527,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 99.0.4844.51,1536x864,1536x864,Part 1 completed,Basic Experiment_Dutch_Acc1,9,Part 1 completed,,Accuracy_level_1,735.7000000476837,/task/320432/9/asset/purple.png,,, ,image-keyboard-response,61,170758,0.0-2.3-2.29,,,1,3180,1,1,0.9783333333333334,2.3026666666666666,,,test,, 
63,1647007595908,11/03/2022 14:06:35,1647007595828,1,11/03/2022 15:06:35,73265,15,task-2i7q,,20300996,BLIND,6021527,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 99.0.4844.51,1536x864,1536x864,Part 1 completed,Basic Experiment_Dutch_Acc1,9,Part 1 completed,,Accuracy_level_1,545.1999998092651,/task/320432/9/asset/plane.jpg,,,f,image-keyboard-response,62,173972,0.0-2.3-0.30,,1,1,3210,,,0.9737704918032788,,,,test,,f
64,1647007599149,11/03/2022 14:06:39,1647007599074,1,11/03/2022 15:06:39,73265,15,task-2i7q,,20300996,BLIND,6021527,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 99.0.4844.51,1536x864,1536x864,Part 1 completed,Basic Experiment_Dutch_Acc1,9,Part 1 completed,,Accuracy_level_1,526.5,/task/320432/9/asset/purple.png,,, ,image-keyboard-response,63,177217,0.0-2.3-2.30,,,1,3240,1,1,0.9790322580645162,2.4103333333333334,,,test,, 
65,1647007602432,11/03/2022 14:06:42,1647007602346,1,11/03/2022 15:06:42,73265,15,task-2i7q,,20300996,BLIND,6021527,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 99.0.4844.51,1536x864,1536x864,Part 1 completed,Basic Experiment_Dutch_Acc1,9,Part 1 completed,,Accuracy_level_1,582.7999999523163,/task/320432/9/asset/pear.jpg,,,j,image-keyboard-response,64,180490,0.0-2.3-0.31,,1,1,3270,,,0.9746031746031746,,,,test,,j
66,1647007605735,11/03/2022 14:06:45,1647007605651,1,11/03/2022 15:06:45,73265,15,task-2i7q,,20300996,BLIND,6021527,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 99.0.4844.51,1536x864,1536x864,Part 1 completed,Basic Experiment_Dutch_Acc1,9,Part 1 completed,,Accuracy_level_1,528.8000001907349,/task/320432/9/asset/purple.png,,, ,image-keyboard-response,65,183795,0.0-2.3-2.31,,,1,3300,1,1,0.9796874999999999,2.51995,,,test,, 
67,1647007609072,11/03/2022 14:06:49,1647007608985,1,11/03/2022 15:06:48,73265,15,task-2i7q,,20300996,BLIND,6021527,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 99.0.4844.51,1536x864,1536x864,Part 1 completed,Basic Experiment_Dutch_Acc1,9,Part 1 completed,,Accuracy_level_1,616.1000001430511,/task/320432/9/asset/plane.jpg,,,f,image-keyboard-response,66,187129,0.0-2.4-0.32,,1,1,3330,,,0.9753846153846154,,,,test,,f
68,1647007612431,11/03/2022 14:06:52,1647007612349,1,11/03/2022 15:06:52,73265,15,task-2i7q,,20300996,BLIND,6021527,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 99.0.4844.51,1536x864,1536x864,Part 1 completed,Basic Experiment_Dutch_Acc1,9,Part 1 completed,,Accuracy_level_1,,/task/320432/9/asset/black.png,,,,image-keyboard-response,67,190492,0.0-2.4-2.32,,,1,3360,,1,0.9803030303030303,2.6315833333333334,,,test,,
69,1647007615828,11/03/2022 14:06:55,1647007615742,1,11/03/2022 15:06:55,73265,15,task-2i7q,,20300996,BLIND,6021527,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 99.0.4844.51,1536x864,1536x864,Part 1 completed,Basic Experiment_Dutch_Acc1,9,Part 1 completed,,Accuracy_level_1,637.3999998569489,/task/320432/9/asset/plane.jpg,,,f,image-keyboard-response,68,193886,0.0-2.4-0.33,,1,1,3390,,,0.9761194029850747,,,,test,,f
70,1647007619250,11/03/2022 14:06:59,1647007619166,1,11/03/2022 15:06:59,73265,15,task-2i7q,,20300996,BLIND,6021527,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 99.0.4844.51,1536x864,1536x864,Part 1 completed,Basic Experiment_Dutch_Acc1,9,Part 1 completed,,Accuracy_level_1,556.8000001907349,/task/320432/9/asset/black.png,,, ,image-keyboard-response,69,197309,0.0-2.4-2.33,,,1,3420,1,1,0.9808823529411765,2.7452,,,test,, 
71,1647007622698,11/03/2022 14:07:02,1647007622619,1,11/03/2022 15:07:02,73265,15,task-2i7q,,20300996,BLIND,6021527,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 99.0.4844.51,1536x864,1536x864,Part 1 completed,Basic Experiment_Dutch_Acc1,9,Part 1 completed,,Accuracy_level_1,602.4000000953674,/task/320432/9/asset/plane.jpg,,,f,image-keyboard-response,70,200763,0.0-2.4-0.34,,1,1,3450,,,0.9768115942028986,,,,test,,f
72,1647007626195,11/03/2022 14:07:06,1647007626117,1,11/03/2022 15:07:06,73265,15,task-2i7q,,20300996,BLIND,6021527,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 99.0.4844.51,1536x864,1536x864,Part 1 completed,Basic Experiment_Dutch_Acc1,9,Part 1 completed,,Accuracy_level_1,451.89999985694885,/task/320432/9/asset/black.png,,, ,image-keyboard-response,71,204260,0.0-2.4-2.34,,,1,3480,1,1,0.9814285714285714,2.86105,,,test,, 
73,1647007629716,11/03/2022 14:07:09,1647007629631,1,11/03/2022 15:07:09,73265,15,task-2i7q,,20300996,BLIND,6021527,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 99.0.4844.51,1536x864,1536x864,Part 1 completed,Basic Experiment_Dutch_Acc1,9,Part 1 completed,,Accuracy_level_1,536,/task/320432/9/asset/plane.jpg,,,f,image-keyboard-response,72,207775,0.0-2.4-0.35,,1,1,3510,,,0.9774647887323944,,,,test,,f
74,1647007633254,11/03/2022 14:07:13,1647007633176,1,11/03/2022 15:07:13,73265,15,task-2i7q,,20300996,BLIND,6021527,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 99.0.4844.51,1536x864,1536x864,Part 1 completed,Basic Experiment_Dutch_Acc1,9,Part 1 completed,,Accuracy_level_1,543.6000001430511,/task/320432/9/asset/black.png,,, ,image-keyboard-response,73,211320,0.0-2.4-2.35,,,1,3540,1,1,0.9819444444444445,2.9787,,,test,, 
75,1647007637354,11/03/2022 14:07:17,1647007636752,1,11/03/2022 15:07:16,73265,15,task-2i7q,,20300996,BLIND,6021527,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 99.0.4844.51,1536x864,1536x864,Part 1 completed,Basic Experiment_Dutch_Acc1,9,Part 1 completed,,Accuracy_level_1,848.2000000476837,/task/320432/9/asset/truck.jpg,,,f,image-keyboard-response,74,214895,0.0-2.4-0.36,,1,1,3570,,,0.978082191780822,,,,test,,f
76,1647007640445,11/03/2022 14:07:20,1647007640359,1,11/03/2022 15:07:20,73265,15,task-2i7q,,20300996,BLIND,6021527,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 99.0.4844.51,1536x864,1536x864,Part 1 completed,Basic Experiment_Dutch_Acc1,9,Part 1 completed,,Accuracy_level_1,762.0999999046326,/task/320432/9/asset/black.png,,, ,image-keyboard-response,75,218503,0.0-2.4-2.36,,,1,3600,1,1,0.9824324324324323,3.0984166666666666,,,test,, 
77,1647007644074,11/03/2022 14:07:24,1647007643993,1,11/03/2022 15:07:23,73265,15,task-2i7q,,20300996,BLIND,6021527,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 99.0.4844.51,1536x864,1536x864,Part 1 completed,Basic Experiment_Dutch_Acc1,9,Part 1 completed,,Accuracy_level_1,596.2999999523163,/task/320432/9/asset/elephant.jpg,,,f,image-keyboard-response,76,222136,0.0-2.4-0.37,,1,1,3630,,,0.9786666666666668,,,,test,,f
78,1647007647739,11/03/2022 14:07:27,1647007647657,1,11/03/2022 15:07:27,73265,15,task-2i7q,,20300996,BLIND,6021527,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 99.0.4844.51,1536x864,1536x864,Part 1 completed,Basic Experiment_Dutch_Acc1,9,Part 1 completed,,Accuracy_level_1,,/task/320432/9/asset/purple.png,,,,image-keyboard-response,77,225800,0.0-2.4-2.37,,,1,3660,,1,0.9828947368421053,3.22005,,,test,,
79,1647007651431,11/03/2022 14:07:31,1647007651351,1,11/03/2022 15:07:31,73265,15,task-2i7q,,20300996,BLIND,6021527,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 99.0.4844.51,1536x864,1536x864,Part 1 completed,Basic Experiment_Dutch_Acc1,9,Part 1 completed,,Accuracy_level_1,658.2000000476837,/task/320432/9/asset/comb.jpg,,,j,image-keyboard-response,78,229494,0.0-2.4-0.38,,1,1,3690,,,0.9792207792207793,,,,test,,j
80,1647007655172,11/03/2022 14:07:35,1647007655079,1,11/03/2022 15:07:35,73265,15,task-2i7q,,20300996,BLIND,6021527,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 99.0.4844.51,1536x864,1536x864,Part 1 completed,Basic Experiment_Dutch_Acc1,9,Part 1 completed,,Accuracy_level_1,,/task/320432/9/asset/yellow.png,,,,image-keyboard-response,79,233223,0.0-2.4-2.38,,,1,3720,,1,0.9833333333333334,3.34375,,,test,,
81,1647007658910,11/03/2022 14:07:38,1647007658834,1,11/03/2022 15:07:38,73265,15,task-2i7q,,20300996,BLIND,6021527,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 99.0.4844.51,1536x864,1536x864,Part 1 completed,Basic Experiment_Dutch_Acc1,9,Part 1 completed,,Accuracy_level_1,625.5,/task/320432/9/asset/elephant.jpg,,,f,image-keyboard-response,80,236978,0.0-2.4-0.39,,1,1,3750,,,0.9797468354430381,,,,test,,f
82,1647007662717,11/03/2022 14:07:42,1647007662619,1,11/03/2022 15:07:42,73265,15,task-2i7q,,20300996,BLIND,6021527,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 99.0.4844.51,1536x864,1536x864,Part 1 completed,Basic Experiment_Dutch_Acc1,9,Part 1 completed,,Accuracy_level_1,,/task/320432/9/asset/purple.png,,,,image-keyboard-response,81,240763,0.0-2.4-2.39,,,1,3780,,1,0.98375,3.4694166666666666,,,test,,
83,1647007666523,11/03/2022 14:07:46,1647007666435,1,11/03/2022 15:07:46,73265,15,task-2i7q,,20300996,BLIND,6021527,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 99.0.4844.51,1536x864,1536x864,Part 1 completed,Basic Experiment_Dutch_Acc1,9,Part 1 completed,,Accuracy_level_1,647.1000001430511,/task/320432/9/asset/truck.jpg,,,f,image-keyboard-response,82,244579,0.0-2.5-0.40,,1,1,3810,,,0.980246913580247,,,,test,,f
84,1647007670364,11/03/2022 14:07:50,1647007670279,1,11/03/2022 15:07:50,73265,15,task-2i7q,,20300996,BLIND,6021527,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 99.0.4844.51,1536x864,1536x864,Part 1 completed,Basic Experiment_Dutch_Acc1,9,Part 1 completed,,Accuracy_level_1,1108.9000000953674,/task/320432/9/asset/purple.png,,, ,image-keyboard-response,83,248423,0.0-2.5-2.40,,,1,3840,1,1,0.9841463414634146,3.5970833333333334,,,test,, 
85,1647007674244,11/03/2022 14:07:54,1647007674155,1,11/03/2022 15:07:54,73265,15,task-2i7q,,20300996,BLIND,6021527,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 99.0.4844.51,1536x864,1536x864,Part 1 completed,Basic Experiment_Dutch_Acc1,9,Part 1 completed,,Accuracy_level_1,598.7999999523163,/task/320432/9/asset/plane.jpg,,,f,image-keyboard-response,84,252297,0.0-2.5-0.41,,1,1,3870,,,0.9807228915662651,,,,test,,f
86,1647007678165,11/03/2022 14:07:58,1647007678062,1,11/03/2022 15:07:58,73265,15,task-2i7q,,20300996,BLIND,6021527,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 99.0.4844.51,1536x864,1536x864,Part 1 completed,Basic Experiment_Dutch_Acc1,9,Part 1 completed,,Accuracy_level_1,424.10000014305115,/task/320432/9/asset/purple.png,,, ,image-keyboard-response,85,256206,0.0-2.5-2.41,,,1,3900,1,1,0.9845238095238094,3.7268,,,test,, 
87,1647007682086,11/03/2022 14:08:02,1647007681996,1,11/03/2022 15:08:01,73265,15,task-2i7q,,20300996,BLIND,6021527,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 99.0.4844.51,1536x864,1536x864,Part 1 completed,Basic Experiment_Dutch_Acc1,9,Part 1 completed,,Accuracy_level_1,749.9000000953674,/task/320432/9/asset/pear.jpg,,,j,image-keyboard-response,86,260139,0.0-2.5-0.42,,1,1,3930,,,0.9811764705882353,,,,test,,j
88,1647007686057,11/03/2022 14:08:06,1647007685962,1,11/03/2022 15:08:05,73265,15,task-2i7q,,20300996,BLIND,6021527,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 99.0.4844.51,1536x864,1536x864,Part 1 completed,Basic Experiment_Dutch_Acc1,9,Part 1 completed,,Accuracy_level_1,671.2999999523163,/task/320432/9/asset/purple.png,,, ,image-keyboard-response,87,264105,0.0-2.5-2.42,,,1,3960,1,1,0.9848837209302326,3.8584666666666667,,,test,, 
89,1647007690042,11/03/2022 14:08:10,1647007689956,1,11/03/2022 15:08:09,73265,15,task-2i7q,,20300996,BLIND,6021527,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 99.0.4844.51,1536x864,1536x864,Part 1 completed,Basic Experiment_Dutch_Acc1,9,Part 1 completed,,Accuracy_level_1,582.8999998569489,/task/320432/9/asset/plane.jpg,,,f,image-keyboard-response,88,268100,0.0-2.5-0.43,,1,1,3990,,,0.981609195402299,,,,test,,f
90,1647007694075,11/03/2022 14:08:14,1647007693983,1,11/03/2022 15:08:13,73265,15,task-2i7q,,20300996,BLIND,6021527,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 99.0.4844.51,1536x864,1536x864,Part 1 completed,Basic Experiment_Dutch_Acc1,9,Part 1 completed,,Accuracy_level_1,405.2999999523163,/task/320432/9/asset/purple.png,,, ,image-keyboard-response,89,272126,0.0-2.5-2.43,,,1,4020,1,1,0.9852272727272727,3.99215,,,test,, 
91,1647007698127,11/03/2022 14:08:18,1647007698037,1,11/03/2022 15:08:18,73265,15,task-2i7q,,20300996,BLIND,6021527,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 99.0.4844.51,1536x864,1536x864,Part 1 completed,Basic Experiment_Dutch_Acc1,9,Part 1 completed,,Accuracy_level_1,783.1999998092651,/task/320432/9/asset/comb.jpg,,,j,image-keyboard-response,90,276180,0.0-2.5-0.44,,1,1,4050,,,0.9820224719101124,,,,test,,j
92,1647007702215,11/03/2022 14:08:22,1647007702121,1,11/03/2022 15:08:22,73265,15,task-2i7q,,20300996,BLIND,6021527,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 99.0.4844.51,1536x864,1536x864,Part 1 completed,Basic Experiment_Dutch_Acc1,9,Part 1 completed,,Accuracy_level_1,608.2000000476837,/task/320432/9/asset/purple.png,,, ,image-keyboard-response,91,280265,0.0-2.5-2.44,,,1,4080,1,1,0.9855555555555556,4.127783333333333,,,test,, 
93,1647007706318,11/03/2022 14:08:26,1647007706235,1,11/03/2022 15:08:26,73265,15,task-2i7q,,20300996,BLIND,6021527,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 99.0.4844.51,1536x864,1536x864,Part 1 completed,Basic Experiment_Dutch_Acc1,9,Part 1 completed,,Accuracy_level_1,595.8999998569489,/task/320432/9/asset/truck.jpg,,,f,image-keyboard-response,92,284378,0.0-2.5-0.45,,1,1,4110,,,0.9824175824175825,,,,test,,f
94,1647007710468,11/03/2022 14:08:30,1647007710379,1,11/03/2022 15:08:30,73265,15,task-2i7q,,20300996,BLIND,6021527,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 99.0.4844.51,1536x864,1536x864,Part 1 completed,Basic Experiment_Dutch_Acc1,9,Part 1 completed,,Accuracy_level_1,,/task/320432/9/asset/blue.png,,,,image-keyboard-response,93,288522,0.0-2.5-2.45,,,1,4140,,1,0.9858695652173913,4.265416666666667,,,test,,
95,1647007714645,11/03/2022 14:08:34,1647007714552,1,11/03/2022 15:08:34,73265,15,task-2i7q,,20300996,BLIND,6021527,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 99.0.4844.51,1536x864,1536x864,Part 1 completed,Basic Experiment_Dutch_Acc1,9,Part 1 completed,,Accuracy_level_1,616.7999999523163,/task/320432/9/asset/key.jpg,,,j,image-keyboard-response,94,292696,0.0-2.5-0.46,,1,1,4170,,,0.9827956989247313,,,,test,,j
96,1647007718838,11/03/2022 14:08:38,1647007718764,1,11/03/2022 15:08:38,73265,15,task-2i7q,,20300996,BLIND,6021527,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 99.0.4844.51,1536x864,1536x864,Part 1 completed,Basic Experiment_Dutch_Acc1,9,Part 1 completed,,Accuracy_level_1,1408.7000000476837,/task/320432/9/asset/blue.png,,, ,image-keyboard-response,95,296908,0.0-2.5-2.46,,,1,4200,1,1,0.9861702127659573,4.405166666666666,,,test,, 
