Event Index,UTC Timestamp,UTC Date,Local Timestamp,Local Timezone,Local Date,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,checkpoint-yiku,checkpoint-gn26,randomiser-2vg5,Reaction Time,Stimulus,Key Press,Test Part,Correct Response,Trial Type,Trial Index,Time Elapsed,Internal Node ID,Correct,accuracy_pic_trial,accuracy,trial_dur,match,accuracy_color_trial,prop_correct,minutes,,accuracy_percentage,phase,correct_resp,correct_response
32,1646916858637,10/03/2022 12:54:18,1646916859512,1,10/03/2022 13:54:19,73265,15,task-v1am,,20266584,BLIND,5998568,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Windows 10,Edge 99.0.1150.36,1494x934,1494x934,Part 1 completed,Basic Experiment_Dutch_Acc1,9,Part 1 completed,,Accuracy_level_1,807.4000000953674,/task/320432/9/asset/purple.png,,, ,image-keyboard-response,31,68567,0.0-2.1-2.14,,,1,1890,1,1,1,0.8407666666666667,,,test,, 
33,1646916860544,10/03/2022 12:54:20,1646916861413,1,10/03/2022 13:54:21,73265,15,task-v1am,,20266584,BLIND,5998568,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Windows 10,Edge 99.0.1150.36,1494x934,1494x934,Part 1 completed,Basic Experiment_Dutch_Acc1,9,Part 1 completed,,Accuracy_level_1,759.7999999523163,/task/320432/9/asset/comb.jpg,,,j,image-keyboard-response,32,70468,0.0-2.1-0.15,,1,1,1890,,,0.9903225806451613,,,,test,,j
34,1646916862482,10/03/2022 12:54:22,1646916863346,1,10/03/2022 13:54:23,73265,15,task-v1am,,20266584,BLIND,5998568,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Windows 10,Edge 99.0.1150.36,1494x934,1494x934,Part 1 completed,Basic Experiment_Dutch_Acc1,9,Part 1 completed,,Accuracy_level_1,360.5,/task/320432/9/asset/purple.png,,, ,image-keyboard-response,33,72401,0.0-2.1-2.15,,,1,1920,1,1,1,0.9046666666666666,,,test,, 
35,1646916864395,10/03/2022 12:54:24,1646916865273,1,10/03/2022 13:54:25,73265,15,task-v1am,,20266584,BLIND,5998568,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Windows 10,Edge 99.0.1150.36,1494x934,1494x934,Part 1 completed,Basic Experiment_Dutch_Acc1,9,Part 1 completed,,Accuracy_level_1,813.2000000476837,/task/320432/9/asset/pear.jpg,,,j,image-keyboard-response,34,74328,0.0-2.2-0.16,,1,1,1920,,,0.990909090909091,,,,test,,j
36,1646916866365,10/03/2022 12:54:26,1646916867229,1,10/03/2022 13:54:27,73265,15,task-v1am,,20266584,BLIND,5998568,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Windows 10,Edge 99.0.1150.36,1494x934,1494x934,Part 1 completed,Basic Experiment_Dutch_Acc1,9,Part 1 completed,,Accuracy_level_1,515.2999999523163,/task/320432/9/asset/purple.png,,, ,image-keyboard-response,35,76285,0.0-2.2-2.16,,,1,1950,1,1,1,0.9693833333333334,,,test,, 
37,1646916868320,10/03/2022 12:54:28,1646916869191,1,10/03/2022 13:54:29,73265,15,task-v1am,,20266584,BLIND,5998568,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Windows 10,Edge 99.0.1150.36,1494x934,1494x934,Part 1 completed,Basic Experiment_Dutch_Acc1,9,Part 1 completed,,Accuracy_level_1,649.7999999523163,/task/320432/9/asset/house.jpg,,,f,image-keyboard-response,36,78246,0.0-2.2-0.17,,1,1,1950,,,0.9914285714285715,,,,test,,f
38,1646916870307,10/03/2022 12:54:30,1646916871179,1,10/03/2022 13:54:31,73265,15,task-v1am,,20266584,BLIND,5998568,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Windows 10,Edge 99.0.1150.36,1494x934,1494x934,Part 1 completed,Basic Experiment_Dutch_Acc1,9,Part 1 completed,,Accuracy_level_1,459.5,/task/320432/9/asset/purple.png,,, ,image-keyboard-response,37,80234,0.0-2.2-2.17,,,1,1980,1,1,1,1.0352166666666667,,,test,, 
39,1646916872291,10/03/2022 12:54:32,1646916873166,1,10/03/2022 13:54:33,73265,15,task-v1am,,20266584,BLIND,5998568,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Windows 10,Edge 99.0.1150.36,1494x934,1494x934,Part 1 completed,Basic Experiment_Dutch_Acc1,9,Part 1 completed,,Accuracy_level_1,613.9000000953674,/task/320432/9/asset/key.jpg,,,j,image-keyboard-response,38,82221,0.0-2.2-0.18,,1,1,1980,,,0.991891891891892,,,,test,,j
40,1646916874302,10/03/2022 12:54:34,1646916875181,1,10/03/2022 13:54:35,73265,15,task-v1am,,20266584,BLIND,5998568,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Windows 10,Edge 99.0.1150.36,1494x934,1494x934,Part 1 completed,Basic Experiment_Dutch_Acc1,9,Part 1 completed,,Accuracy_level_1,733.8999998569489,/task/320432/9/asset/purple.png,,, ,image-keyboard-response,39,84236,0.0-2.2-2.18,,,1,2010,1,1,1,1.1019166666666667,,,test,, 
41,1646916876334,10/03/2022 12:54:36,1646916877202,1,10/03/2022 13:54:37,73265,15,task-v1am,,20266584,BLIND,5998568,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Windows 10,Edge 99.0.1150.36,1494x934,1494x934,Part 1 completed,Basic Experiment_Dutch_Acc1,9,Part 1 completed,,Accuracy_level_1,687.2999999523163,/task/320432/9/asset/elephant.jpg,,,f,image-keyboard-response,40,86257,0.0-2.2-0.19,,1,1,2010,,,0.9923076923076923,,,,test,,f
42,1646916878382,10/03/2022 12:54:38,1646916879250,1,10/03/2022 13:54:39,73265,15,task-v1am,,20266584,BLIND,5998568,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Windows 10,Edge 99.0.1150.36,1494x934,1494x934,Part 1 completed,Basic Experiment_Dutch_Acc1,9,Part 1 completed,,Accuracy_level_1,,/task/320432/9/asset/yellow.png,,,,image-keyboard-response,41,88304,0.0-2.2-2.19,,,1,2040,,1,1,1.1697333333333333,,,test,,
43,1646916880421,10/03/2022 12:54:40,1646916881299,1,10/03/2022 13:54:41,73265,15,task-v1am,,20266584,BLIND,5998568,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Windows 10,Edge 99.0.1150.36,1494x934,1494x934,Part 1 completed,Basic Experiment_Dutch_Acc1,9,Part 1 completed,,Accuracy_level_1,672.4000000953674,/task/320432/9/asset/glass.jpg,,,j,image-keyboard-response,42,90355,0.0-2.2-0.20,,1,1,2040,,,0.9926829268292684,,,,test,,j
44,1646916882514,10/03/2022 12:54:42,1646916883379,1,10/03/2022 13:54:43,73265,15,task-v1am,,20266584,BLIND,5998568,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Windows 10,Edge 99.0.1150.36,1494x934,1494x934,Part 1 completed,Basic Experiment_Dutch_Acc1,9,Part 1 completed,,Accuracy_level_1,855.2000000476837,/task/320432/9/asset/yellow.png,,, ,image-keyboard-response,43,92434,0.0-2.2-2.20,,,1,2070,1,1,1,1.2385333333333333,,,test,, 
45,1646916884578,10/03/2022 12:54:44,1646916885454,1,10/03/2022 13:54:45,73265,15,task-v1am,,20266584,BLIND,5998568,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Windows 10,Edge 99.0.1150.36,1494x934,1494x934,Part 1 completed,Basic Experiment_Dutch_Acc1,9,Part 1 completed,,Accuracy_level_1,642.2999999523163,/task/320432/9/asset/truck.jpg,,,f,image-keyboard-response,44,94510,0.0-2.2-0.21,,1,1,2070,,,0.9930232558139536,,,,test,,f
46,1646916886686,10/03/2022 12:54:46,1646916887569,1,10/03/2022 13:54:47,73265,15,task-v1am,,20266584,BLIND,5998568,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Windows 10,Edge 99.0.1150.36,1494x934,1494x934,Part 1 completed,Basic Experiment_Dutch_Acc1,9,Part 1 completed,,Accuracy_level_1,767.1999998092651,/task/320432/9/asset/yellow.png,,, ,image-keyboard-response,45,96625,0.0-2.2-2.21,,,1,2100,1,1,1,1.3083833333333332,,,test,, 
47,1646916888801,10/03/2022 12:54:48,1646916889675,1,10/03/2022 13:54:49,73265,15,task-v1am,,20266584,BLIND,5998568,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Windows 10,Edge 99.0.1150.36,1494x934,1494x934,Part 1 completed,Basic Experiment_Dutch_Acc1,9,Part 1 completed,,Accuracy_level_1,639.3999998569489,/task/320432/9/asset/key.jpg,,,j,image-keyboard-response,46,98730,0.0-2.2-0.22,,1,1,2100,,,0.9933333333333334,,,,test,,j
48,1646916890946,10/03/2022 12:54:50,1646916891815,1,10/03/2022 13:54:51,73265,15,task-v1am,,20266584,BLIND,5998568,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Windows 10,Edge 99.0.1150.36,1494x934,1494x934,Part 1 completed,Basic Experiment_Dutch_Acc1,9,Part 1 completed,,Accuracy_level_1,490.60000014305115,/task/320432/9/asset/yellow.png,,, ,image-keyboard-response,47,100870,0.0-2.2-2.22,,,1,2130,1,1,1,1.37915,,,test,, 
49,1646916893074,10/03/2022 12:54:53,1646916893950,1,10/03/2022 13:54:53,73265,15,task-v1am,,20266584,BLIND,5998568,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Windows 10,Edge 99.0.1150.36,1494x934,1494x934,Part 1 completed,Basic Experiment_Dutch_Acc1,9,Part 1 completed,,Accuracy_level_1,584.0999999046326,/task/320432/9/asset/glass.jpg,,,j,image-keyboard-response,48,103005,0.0-2.2-0.23,,1,1,2130,,,0.9936170212765958,,,,test,,j
50,1646916895263,10/03/2022 12:54:55,1646916896124,1,10/03/2022 13:54:56,73265,15,task-v1am,,20266584,BLIND,5998568,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Windows 10,Edge 99.0.1150.36,1494x934,1494x934,Part 1 completed,Basic Experiment_Dutch_Acc1,9,Part 1 completed,,Accuracy_level_1,,/task/320432/9/asset/green.png,,,,image-keyboard-response,49,105179,0.0-2.2-2.23,,,1,2160,,1,1,1.4509666666666667,,,test,,
51,1646916897422,10/03/2022 12:54:57,1646916898290,1,10/03/2022 13:54:58,73265,15,task-v1am,,20266584,BLIND,5998568,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Windows 10,Edge 99.0.1150.36,1494x934,1494x934,Part 1 completed,Basic Experiment_Dutch_Acc1,9,Part 1 completed,,Accuracy_level_1,694.2999999523163,/task/320432/9/asset/plane.jpg,,,f,image-keyboard-response,50,107345,0.0-2.3-0.24,,1,1,2160,,,0.9938775510204082,,,,test,,f
52,1646916899630,10/03/2022 12:54:59,1646916900496,1,10/03/2022 13:55:00,73265,15,task-v1am,,20266584,BLIND,5998568,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Windows 10,Edge 99.0.1150.36,1494x934,1494x934,Part 1 completed,Basic Experiment_Dutch_Acc1,9,Part 1 completed,,Accuracy_level_1,,/task/320432/9/asset/pink.png,,,,image-keyboard-response,51,109551,0.0-2.3-2.24,,,1,2190,,1,1,1.5238333333333334,,,test,,
